"year","country","type","mood_spline","Heterogeneity_spline","mood_const","Heterogeneity_const","exec_party_spline","median_party_spline","exec_party_const","median_party_const","CitizenMood","CitizenHet","group","elec_family","thresh","dm","sa.formula","gdp2y","infl2y","unemp2y","decade","lag_mood_const","ChangeMoodConst","lag_mood_spline","ChangeMoodSpline","lag_CitMood","lag_CitHet","ChangeCitMood","lag_ChangeCitMood","mm_cong_spline","mm_cong_const","oo_cong_spline","oo_cong_const","mo_cong_spline","mo_cong_const"
2007,"Argentina","Senator",-0.727667468694491,8.21643474700377,0.0619533285783292,3.19799757320349,-0.187619907642771,-0.170181930434937,-0.142234669811321,-0.142234669811321,0.594097067974211,2.90324989277414,5,"PR",0,3,"Limited-Nomination",7.062695,-0.218127610273143,9.30000019,"2000",0.0619533285783292,0,-0.391886149692276,-0.335781319002215,0.266805134694463,4.0093507796561,0.327291933279748,-0.0198544571524421,0.795,0.918,0.501385678750777,0.829977591371608,0.938288186041918,0.993434210703001
2008,"Argentina","Senator",-0.898415914272226,6.47735589629135,0.0619533285783292,3.19799757320349,-0.152376454496954,-0.115591681954721,-0.142234669811321,-0.142234669811321,-0.020264960203829,3.44639835883252,5,"PR",0,3,"Limited-Nomination",4.4392,-0.222458279790949,8.1500000955,"2000",0.0619533285783292,0,-0.727667468694491,-0.170748445577734,0.594097067974211,2.90324989277414,-0.61436202817804,0.327291933279748,0.715,0.919,0.401201521164687,0.652680276848108,0.774544564190858,0.972041562549443
2009,"Argentina","Senator",-0.857156772269388,2.68033740245277,-0.857156772269388,2.68033740245277,-0.0672670603597222,-0.00224409449999999,-0.0672670603597222,-0.0022440945,0.0346692251267551,1.21632244438473,5,"PR",0,3,"Limited-Nomination",0.5256885,-0.2272369496037,8.200000286,"2000",0.0619533285783292,-0.919110100847717,-0.898415914272226,0.0412591420028376,-0.020264960203829,3.44639835883252,0.0549341853305841,-0.61436202817804,0.838,0.87,0.544397875493557,0.544397875493557,0.938799436381302,0.930039451370697
1997,"Bolivia","Legislator",0.895660520973792,0.680675972667071,0.895660520973792,0.680675972667071,0.00502658333333333,-0.05831,0.00502658333333333,-0.05831,-0.525894656917075,1.99066511227922,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",2.615775,0.274204560114436,4.75,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"Bolivia","Legislator",0.729833701536141,0.818737002040931,0.895660520973792,0.680675972667071,0.0279947808254683,-0.053213986013986,0.00502658333333333,-0.05831,0.410986174633169,0.646406199248743,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",2.95218,-0.203357448888697,3.9000000955,"1990",0.895660520973792,0,0.895660520973792,-0.165826819437651,-0.525894656917075,1.99066511227922,0.936880831550244,NA,0.505,0.475,0.443315790331117,0.412957759183081,0.676827214907668,0.645034494334648
1999,"Bolivia","Legislator",0.576474568475854,1.01289009791412,0.895660520973792,0.680675972667071,0.0632195549821236,-0.0334261748251748,0.00502658333333333,-0.05831,0.954229704142186,0.908923688101529,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",0.7513,-0.45919423942609,3.9000000955,"1990",0.895660520973792,0,0.729833701536141,-0.153359133060287,0.410986174633169,0.646406199248743,0.543243529509017,0.936880831550244,0.85,0.687,0.858009402138223,0.673548379457601,0.931286649675521,0.639184594885889
2000,"Bolivia","Legislator",0.440721581261889,1.265884471712,0.895660520973792,0.680675972667071,0.0991668838037993,-0.00885537062937065,0.00502658333333333,-0.05831,1.13535564056172,2.36992423094252,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",-0.456421,-0.76720166960248,4.550000191,"2000",0.895660520973792,0,0.576474568475854,-0.135752987213965,0.954229704142186,0.908923688101529,0.181125936419537,0.543243529509017,0.799,0.924,0.660716638967844,0.944671369524388,0.740309951621982,0.994848600185641
2001,"Bolivia","Legislator",0.327713199363205,1.56978288633119,0.895660520973792,0.680675972667071,0.124302745290995,0.0105896223776224,0.00502658333333333,-0.05831,0.921240005542084,4.14217063226596,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",0.1934355,-0.823385435367555,5.100000143,"2000",0.895660520973792,0,0.440721581261889,-0.113008381898684,1.13535564056172,2.36992423094252,-0.214115635019639,0.181125936419537,0.775,0.682,0.553206749968191,0.806649944973886,0.91240486108862,0.985807701416516
2002,"Bolivia","Legislator",0.242587882248759,1.89713750097045,0.242587882248759,1.89713750097045,0.127093117444211,0.015,0.127093117444211,0.015,0.456528960812539,2.79527523472525,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",0.2164995,-1.19259303896662,5.400000095,"2000",0.895660520973792,-0.653072638725033,0.327713199363205,-0.0851253171144455,0.921240005542084,4.14217063226596,-0.464711044729545,-0.214115635019639,0.742,0.782,0.59571604272487,0.59571604272487,0.9855150710772,0.989708225032381
2003,"Bolivia","Legislator",0.190484089387511,2.19468229133106,0.242587882248759,1.89713750097045,0.0960039782639469,-0.00553304195804193,0.127093117444211,0.015,0.256495140746265,2.0535835551634,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",0.753351,-1.01802205248228,5.400000095,"2000",0.242587882248759,0,0.242587882248759,-0.0521037928612485,0.456528960812539,2.79527523472525,-0.200033820066274,-0.464711044729545,0.906,0.883,0.789861420057272,0.823763210305977,0.994445071539609,0.991792172133851
2004,"Bolivia","Legislator",0.176540280248418,2.38703107181239,0.242587882248759,1.89713750097045,0.0195013057507026,-0.0609183076923076,0.127093117444211,0.015,-0.107930589623721,1.55406035582493,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",1.612973,-0.664866953387523,4.850000143,"2000",0.242587882248759,0,0.190484089387511,-0.013943809139093,0.256495140746265,2.0535835551634,-0.364425730369986,-0.200033820066274,0.943,0.963,0.92596462739101,0.986283500408001,0.99613014513493,0.999593039568472
2005,"Bolivia","Legislator",0.205894914300438,2.39749647885412,0.242587882248759,1.89713750097045,-0.113948922095022,-0.161064601398601,0.127093117444211,0.015,0.0744917458412676,1.75728231592325,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",2.48154,-0.45819095789457,4.850000143,"2000",0.242587882248759,0,0.176540280248418,0.0293546340520207,-0.107930589623721,1.55406035582493,0.182422335464989,-0.364425730369986,0.856,0.886,0.761136084672722,0.740456366075105,0.957836302259523,0.94455156355753
2006,"Bolivia","Legislator",0.283686451012531,2.18409390711185,0.283686451012531,2.18409390711185,-0.315880727272727,-0.315880727272727,-0.315880727272727,-0.315880727272727,0.374659368426768,3.80497343134427,2,"Mixed-Compensatory",0.03,18.55,"D'Hondt",2.815675,-0.474243462398877,5.350000143,"2000",0.242587882248759,0.041098568763772,0.205894914300438,0.0777915367120927,0.0744917458412676,1.75728231592325,0.3001676225855,0.182422335464989,0.919,0.887,0.826996674500295,0.826996674500295,1.00002730780882,0.986571788461681
1996,"Bolivia","President",2.91998206209614,4.32572519156008,1.08633891738119,6.36441741664286,0.00584898450521898,-0.0388054125874125,0.2664,0.2664,-0.525894656917075,1.99066511227922,4,"TRS",0.5,1,"Majority",2.477975,0.824002839386951,5.0999999045,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Bolivia","President",3.25282329056969,4.08282747433283,3.25282329056969,4.08282747433283,0.00502658333333333,-0.05831,0.00502658333333333,-0.05831,-0.525894656917075,1.99066511227922,4,"TRS",0.5,1,"Majority",2.615775,0.274204560114436,4.75,"1990",1.08633891738119,2.1664843731885,2.91998206209614,0.332841228473548,-0.525894656917075,1.99066511227922,0,NA,0.465,0.497,0.209261147234254,0.209261147234254,0.203000512558431,0.20556759536362
1998,"Bolivia","President",3.44546839991277,3.96434261509761,3.25282329056969,4.08282747433283,0.0279947808254683,-0.053213986013986,0.00502658333333333,-0.05831,0.410986174633169,0.646406199248743,4,"TRS",0.5,1,"Majority",2.95218,-0.203357448888697,3.9000000955,"1990",3.25282329056969,0,3.25282329056969,0.192645109343078,-0.525894656917075,1.99066511227922,0.936880831550244,0,0.463,0.506,0.20115207611445,0.209261147234254,0.201403587321307,0.217699743680389
1999,"Bolivia","President",3.49731166457653,3.94306202686071,3.25282329056969,4.08282747433283,0.0632195549821236,-0.0334261748251748,0.00502658333333333,-0.05831,0.954229704142186,0.908923688101529,4,"TRS",0.5,1,"Majority",0.7513,-0.45919423942609,3.9000000955,"1990",3.25282329056969,0,3.44546839991277,0.0518432646637588,0.410986174633169,0.646406199248743,0.543243529509017,0.936880831550244,0.37,0.4,0.244718635963055,0.260292138844682,0.0418648742238286,0.0484052214210861
2000,"Bolivia","President",3.40774735901212,4.00029977805072,3.25282329056969,4.08282747433283,0.0991668838037993,-0.00885537062937065,0.00502658333333333,-0.05831,1.13535564056172,2.36992423094252,4,"TRS",0.5,1,"Majority",-0.456421,-0.76720166960248,4.550000191,"2000",3.25282329056969,0,3.49731166457653,-0.0895643055644118,0.954229704142186,0.908923688101529,0.181125936419537,0.543243529509017,0.421,0.435,0.289559834330039,0.303159505346349,0.119425787806332,0.13330566292739
2001,"Bolivia","President",3.17616975767068,4.12185010897401,3.25282329056969,4.08282747433283,0.124302745290995,0.0105896223776224,0.00502658333333333,-0.05831,0.921240005542084,4.14217063226596,4,"TRS",0.5,1,"Majority",0.1934355,-0.823385435367555,5.100000143,"2000",3.25282329056969,0,3.40774735901212,-0.231577601341432,1.13535564056172,2.36992423094252,-0.214115635019639,0.181125936419537,0.668,0.671,0.328859299348013,0.320773176266142,0.5766941299019,0.568588361717875
2002,"Bolivia","President",2.80197313500338,4.29513485825756,2.80197313500338,4.29513485825756,0.127093117444211,0.015,0.127093117444211,0.015,0.456528960812539,2.79527523472525,4,"TRS",0.5,1,"Majority",0.2164995,-1.19259303896662,5.400000095,"2000",3.25282329056969,-0.45085015556631,3.17616975767068,-0.374196622667303,0.921240005542084,4.14217063226596,-0.464711044729545,-0.214115635019639,0.796,0.82,0.347133856230203,0.347133856230203,0.819069429815358,0.835127601387607
2003,"Bolivia","President",2.28455176546135,4.5070314970055,2.80197313500338,4.29513485825756,0.0960039782639469,-0.00553304195804193,0.127093117444211,0.015,0.256495140746265,2.0535835551634,4,"TRS",0.5,1,"Majority",0.753351,-1.01802205248228,5.400000095,"2000",2.80197313500338,0,2.80197313500338,-0.517421369542026,0.456528960812539,2.79527523472525,-0.200033820066274,-0.464711044729545,0.749,0.695,0.35360393783111,0.298913970143253,0.715106080820932,0.620565950954093
2004,"Bolivia","President",1.62329992349576,4.74217729558889,2.80197313500338,4.29513485825756,0.0195013057507026,-0.0609183076923076,0.127093117444211,0.015,-0.107930589623721,1.55406035582493,4,"TRS",0.5,1,"Majority",1.612973,-0.664866953387523,4.850000143,"2000",2.80197313500338,0,2.28455176546135,-0.661251841965599,0.256495140746265,2.0535835551634,-0.364425730369986,-0.200033820066274,0.708,0.612,0.422510554012955,0.282049416642771,0.686562116371987,0.375906085403748
2005,"Bolivia","President",0.817611883557734,4.98175782435476,2.80197313500338,4.29513485825756,-0.113948922095022,-0.161064601398601,0.127093117444211,0.015,0.0744917458412676,1.75728231592325,4,"TRS",0.5,1,"Majority",2.48154,-0.45819095789457,4.850000143,"2000",2.80197313500338,0,1.62329992349576,-0.805688039938022,-0.107930589623721,1.55406035582493,0.182422335464989,-0.364425730369986,0.677,0.486,0.519334168904497,0.255760773264404,0.714707848440874,0.221068459641937
2006,"Bolivia","President",-0.133118079901561,5.20294569536396,-0.133118079901561,5.20294569536396,-0.315880727272727,-0.315880727272727,-0.315880727272727,-0.315880727272727,0.374659368426768,3.80497343134427,4,"TRS",0.5,1,"Majority",2.815675,-0.474243462398877,5.350000143,"2000",2.80197313500338,-2.93509121490494,0.817611883557734,-0.950729963459295,0.0744917458412676,1.75728231592325,0.3001676225855,0.182422335464989,0.731,0.737,0.828082033354504,0.828082033354504,0.985179905053155,0.976230337962356
1996,"Bolivia","Senator",1.09443258829488,0.566706243716777,1.59801660996024,0.517439546403996,0.00584898450521898,-0.0388054125874125,0.2664,0.2664,-0.525894656917075,1.99066511227922,5,"PR",0,3,"Limited-Nomination",2.477975,0.824002839386951,5.0999999045,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Bolivia","Senator",0.920845623843286,0.678738598185042,0.920845623843286,0.678738598185042,0.00502658333333333,-0.05831,0.00502658333333333,-0.05831,-0.525894656917075,1.99066511227922,5,"PR",0,3,"Limited-Nomination",2.615775,0.274204560114436,4.75,"1990",1.59801660996024,-0.677170986116954,1.09443258829488,-0.173586964451592,-0.525894656917075,1.99066511227922,0,NA,0.491,0.454,0.408707049073977,0.408707049073977,0.631991226696643,0.681498190591839
1998,"Bolivia","Senator",0.75540869586458,0.846738505923827,0.920845623843286,0.678738598185042,0.0279947808254683,-0.053213986013986,0.00502658333333333,-0.05831,0.410986174633169,0.646406199248743,5,"PR",0,3,"Limited-Nomination",2.95218,-0.203357448888697,3.9000000955,"1990",0.920845623843286,0,0.920845623843286,-0.165436927978706,-0.525894656917075,1.99066511227922,0.936880831550244,0,0.56,0.45,0.438345912559447,0.408707049073977,0.738038981685922,0.664093419070213
1999,"Bolivia","Senator",0.604729513411434,1.07786926209162,0.920845623843286,0.678738598185042,0.0632195549821236,-0.0334261748251748,0.00502658333333333,-0.05831,0.954229704142186,0.908923688101529,5,"PR",0,3,"Limited-Nomination",0.7513,-0.45919423942609,3.9000000955,"1990",0.920845623843286,0,0.75540869586458,-0.150679182453146,0.410986174633169,0.646406199248743,0.543243529509017,0.936880831550244,0.793,0.697,0.83770100951805,0.662313303747014,0.920900210362531,0.607339723114968
2000,"Bolivia","Senator",0.47541578553652,1.3715785347499,0.920845623843286,0.678738598185042,0.0991668838037993,-0.00885537062937065,0.00502658333333333,-0.05831,1.13535564056172,2.36992423094252,5,"PR",0,3,"Limited-Nomination",-0.456421,-0.76720166960248,4.550000191,"2000",0.920845623843286,0,0.604729513411434,-0.129313727874914,0.954229704142186,0.908923688101529,0.181125936419537,0.543243529509017,0.763,0.893,0.676217600753226,0.967694412043542,0.784164105129461,0.996892872550247
2001,"Bolivia","Senator",0.374075221292512,1.70915279203,0.920845623843286,0.678738598185042,0.124302745290995,0.0105896223776224,0.00502658333333333,-0.05831,0.921240005542084,4.14217063226596,5,"PR",0,3,"Limited-Nomination",0.1934355,-0.823385435367555,5.100000143,"2000",0.920845623843286,0,0.47541578553652,-0.101340564244008,1.13535564056172,2.36992423094252,-0.214115635019639,0.181125936419537,0.827,0.676,0.56776876019261,0.823377317794352,0.920444027080117,0.982520998439774
2002,"Bolivia","Senator",0.307315529732083,2.04321710346538,0.307315529732083,2.04321710346538,0.127093117444211,0.015,0.127093117444211,0.015,0.456528960812539,2.79527523472525,5,"PR",0,3,"Limited-Nomination",0.2164995,-1.19259303896662,5.400000095,"2000",0.920845623843286,-0.613530094111203,0.374075221292512,-0.0667596915604292,0.921240005542084,4.14217063226596,-0.464711044729545,-0.214115635019639,0.771,0.777,0.619607679905912,0.619607679905912,0.982979705491756,0.970891302363857
2003,"Bolivia","Senator",0.281744419907906,2.29556376292151,0.307315529732083,2.04321710346538,0.0960039782639469,-0.00553304195804193,0.127093117444211,0.015,0.256495140746265,2.0535835551634,5,"PR",0,3,"Limited-Nomination",0.753351,-1.01802205248228,5.400000095,"2000",0.307315529732083,0,0.307315529732083,-0.0255711098241772,0.456528960812539,2.79527523472525,-0.200033820066274,-0.464711044729545,0.919,0.876,0.851219917509264,0.870160383576295,0.996336232563789,0.998815658087081
2004,"Bolivia","Senator",0.303969600872654,2.37450574832864,0.307315529732083,2.04321710346538,0.0195013057507026,-0.0609183076923076,0.127093117444211,0.015,-0.107930589623721,1.55406035582493,5,"PR",0,3,"Limited-Nomination",1.612973,-0.664866953387523,4.850000143,"2000",0.307315529732083,0,0.281744419907906,0.022225180964748,0.256495140746265,2.0535835551634,-0.364425730369986,-0.200033820066274,0.927,0.95,0.954677214640001,0.951637416328716,0.998619241694521,0.998796505057622
2005,"Bolivia","Senator",0.380598781679,2.21530695410527,0.307315529732083,2.04321710346538,-0.113948922095022,-0.161064601398601,0.127093117444211,0.015,0.0744917458412676,1.75728231592325,3,"PR",0,4,"D'Hondt",2.48154,-0.45819095789457,4.850000143,"2000",0.307315529732083,0,0.303969600872654,0.0766291808063463,-0.107930589623721,1.55406035582493,0.182422335464989,-0.364425730369986,0.804,0.852,0.671804009567394,0.706590879369578,0.906944457724392,0.939122654911029
2006,"Bolivia","Senator",0.518239671379618,1.82616164958563,0.518239671379618,1.82616164958563,-0.315880727272727,-0.315880727272727,-0.315880727272727,-0.315880727272727,0.374659368426768,3.80497343134427,3,"PR",0,4,"D'Hondt",2.815675,-0.474243462398877,5.350000143,"2000",0.307315529732083,0.210924141647535,0.380598781679,0.137640889700618,0.0744917458412676,1.75728231592325,0.3001676225855,0.182422335464989,0.867,0.864,0.692641687867441,0.692641687867441,0.946046622524945,0.954086006025952
2003,"Brazil","Legislator",1.0679090408884,0.399182689674952,1.0679090408884,0.399182689674952,-0.3055468,-0.0454815142857143,-0.3055468,-0.0454815142857143,0.559089680260919,2.37154813034345,1,"PR",0,31.15,"Hare Quota",0.638308,-0.409004825868207,9.400000095,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Brazil","Legislator",0.825665129737494,0.837371894499621,1.0679090408884,0.399182689674952,-0.210288286246875,0.0433066537271205,-0.3055468,-0.0454815142857143,0.510696092712374,0.992807607498851,1,"PR",0,31.15,"Hare Quota",2.032403,-0.410198785293659,9.299999714,"2000",1.0679090408884,0,1.0679090408884,-0.242243911150906,0.559089680260919,2.37154813034345,-0.0483935875485449,NA,0.714,0.552,0.789530541124305,0.662769862380427,0.984609735724437,0.959064431335865
2005,"Brazil","Legislator",0.658162784452977,1.50244448706681,1.0679090408884,0.399182689674952,-0.126596402216667,0.117089030752976,-0.3055468,-0.0454815142857143,0.514121104235943,1.59111239595371,1,"PR",0,31.15,"Hare Quota",3.127375,-0.415258591723687,9.099999905,"2000",1.0679090408884,0,0.825665129737494,-0.167502345284517,0.510696092712374,0.992807607498851,0.003425011523569,-0.0483935875485449,0.842,0.549,0.871484991414514,0.642172928995554,0.967659197693395,0.763809891842416
2006,"Brazil","Legislator",0.565402005034849,2.30574811912955,1.0679090408884,0.399182689674952,-0.054471147909375,0.175865616791853,-0.3055468,-0.0454815142857143,0.970429903975408,2.41610362675529,1,"PR",0,31.15,"Hare Quota",2.32953,-0.416820419728874,8.849999905,"2000",1.0679090408884,0,0.658162784452977,-0.0927607794181274,0.514121104235943,1.59111239595371,0.456308799739465,0.003425011523569,0.855,0.555,0.951220553174764,0.643588469449982,0.997178126597153,0.895672254035982
2007,"Brazil","Legislator",0.547382791483111,3.02662535411865,0.547382791483111,3.02662535411865,0.00608747667499998,0.21963641184375,0.006087476675,0.21963641184375,0.592565472346754,2.93092326128809,1,"PR",0,31.15,"Hare Quota",3.837595,-0.418905008347367,8.25,"2000",1.0679090408884,-0.520526249405289,0.565402005034849,-0.0180192135517382,0.970429903975408,2.41610362675529,-0.377864431628654,0.456308799739465,0.891,0.914,0.702717423212096,0.702717423212096,0.968931495887846,0.966958690970912
2008,"Brazil","Legislator",0.604105143797762,3.39812102952815,0.547382791483111,3.02662535411865,0.0550794715364583,0.248401415908668,0.006087476675,0.21963641184375,1.42306323649567,5.3093070810839,1,"PR",0,31.15,"Hare Quota",4.4735,-0.417936933137541,7.600000143,"2000",0.547382791483111,0,0.547382791483111,0.0567223523146513,0.592565472346754,2.93092326128809,0.830497764148916,-0.377864431628654,0.922,0.932,0.988591973427542,0.956770541943627,1.00008614213902,1.00044479955171
2009,"Brazil","Legislator",0.735569061978803,3.26326538489821,0.547382791483111,3.02662535411865,0.092504836675,0.262160628986607,0.006087476675,0.21963641184375,0.679961735367537,1.05627213589541,1,"PR",0,31.15,"Hare Quota",1.45785,-0.417130203796018,7.700000048,"2000",0.547382791483111,0,0.604105143797762,0.131463918181041,1.42306323649567,5.3093070810839,-0.743101501128133,0.830497764148916,0.828,0.803,0.592594638311153,0.533139854743916,0.977330742863092,0.969069586561785
2010,"Brazil","Legislator",0.941774546026233,2.68039821314304,0.547382791483111,3.02662535411865,0.118363572090625,0.260914051077567,0.006087476675,0.21963641184375,1.21686610404822,2.56429055834833,1,"PR",0,31.15,"Hare Quota",2.693125,-0.417543249218878,8.100000143,"2010",0.547382791483111,0,0.735569061978803,0.20620548404743,0.679961735367537,1.05627213589541,0.536904368680683,-0.743101501128133,0.754,0.753,0.792510578076931,0.882940659809798,0.94418834082138,0.976998720582455
2011,"Brazil","Legislator",1.22272159594005,1.88312704020106,0.547382791483111,3.02662535411865,0.132655677783333,0.244661682181547,0.006087476675,0.21963641184375,0.754494282198334,1.35059994078199,1,"PR",0,31.15,"Hare Quota",4.708535,-0.416413828140747,7.299999952,"2010",0.547382791483111,0,0.941774546026233,0.28094704991382,1.21686610404822,2.56429055834833,-0.462371821849886,0.536904368680683,0.918,0.898,0.994178595296209,0.598987718220155,0.999811802370759,0.937539043263906
2012,"Brazil","Legislator",1.57841021172026,1.13160092444015,0.547382791483111,3.02662535411865,0.135381153753125,0.213403522298549,0.006087476675,0.21963641184375,0.59043916751781,3.30797810346074,1,"PR",0,31.15,"Hare Quota",1.945358,-0.416181490090388,6.399999857,"2010",0.547382791483111,0,1.22272159594005,0.355688615780209,0.754494282198334,1.35059994078199,-0.164055114680524,-0.462371821849886,0.745,0.788,0.548270884536939,0.828423892649296,0.731794246980443,0.983719253352842
2013,"Brazil","Legislator",2.00884039336686,0.581621352340661,2.00884039336686,0.581621352340661,0.12654,0.167139571428571,0.12654,0.167139571428571,-0.225840272791999,2.6573348771987,1,"PR",0,31.15,"Hare Quota",1.522498,-0.416465458818604,6.2999999525,"2010",0.547382791483111,1.46145760188375,1.57841021172026,0.430430181646599,0.59043916751781,3.30797810346074,-0.816279440309809,-0.164055114680524,0.472,0.481,0.413496317034375,0.413496317034375,0.842929150026351,0.839428294491279
2003,"Brazil","President",1.30118220540593,7.27576920979824,1.30118220540593,7.27576920979824,-0.3055468,-0.0454815142857143,-0.3055468,-0.0454815142857143,0.559089680260919,2.37154813034345,4,"TRS",0.5,1,"Majority",0.638308,-0.409004825868207,9.400000095,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Brazil","President",1.68975901644028,6.93156134589627,1.30118220540593,7.27576920979824,-0.210288286246875,0.0433066537271205,-0.3055468,-0.0454815142857143,0.510696092712374,0.992807607498851,4,"TRS",0.5,1,"Majority",2.032403,-0.410198785293659,9.299999714,"2000",1.30118220540593,0,1.30118220540593,0.38857681103435,0.559089680260919,2.37154813034345,-0.0483935875485449,NA,0.72,0.715,0.469336082807276,0.574022324053517,0.8410498475606,0.901523683943399
2005,"Brazil","President",1.96038234383153,6.6581857625292,1.30118220540593,7.27576920979824,-0.126596402216667,0.117089030752976,-0.3055468,-0.0454815142857143,0.514121104235943,1.59111239595371,4,"TRS",0.5,1,"Majority",3.127375,-0.415258591723687,9.099999905,"2000",1.30118220540593,0,1.68975901644028,0.270623327391247,0.510696092712374,0.992807607498851,0.003425011523569,-0.0483935875485449,0.548,0.567,0.408215541701777,0.558507543236752,0.305880709270337,0.609271716273147
2006,"Brazil","President",2.11305218757967,6.4484216035053,1.30118220540593,7.27576920979824,-0.054471147909375,0.175865616791853,-0.3055468,-0.0454815142857143,0.970429903975408,2.41610362675529,4,"TRS",0.5,1,"Majority",2.32953,-0.416820419728874,8.849999905,"2000",1.30118220540593,0,1.96038234383153,0.152669843748144,0.514121104235943,1.59111239595371,0.456308799739465,0.003425011523569,0.609,0.652,0.384773573415968,0.559577956984963,0.493874058651601,0.792383270571974
2007,"Brazil","President",2.14776854768471,6.29685395658473,2.14776854768471,6.29685395658473,0.00608747667499998,0.21963641184375,0.006087476675,0.21963641184375,0.592565472346754,2.93092326128809,4,"TRS",0.5,1,"Majority",3.837595,-0.418905008347367,8.25,"2000",1.30118220540593,0.84658634227878,2.11305218757967,0.03471636010504,0.970429903975408,2.41610362675529,-0.377864431628654,0.456308799739465,0.706,0.72,0.459276283406428,0.459276283406428,0.789286529579994,0.801411096793255
2008,"Brazil","President",2.06453142414665,6.19964036568313,2.14776854768471,6.29685395658473,0.0550794715364583,0.248401415908668,0.006087476675,0.21963641184375,1.42306323649567,5.3093070810839,4,"TRS",0.5,1,"Majority",4.4735,-0.417936933137541,7.600000143,"2000",2.14776854768471,0,2.14776854768471,-0.0832371235380633,0.592565472346754,2.93092326128809,0.830497764148916,-0.377864431628654,0.73,0.75,0.404536316235213,0.391358326722324,0.810260678935294,0.746413048823913
2009,"Brazil","President",1.86334081696548,6.15434805380276,2.14776854768471,6.29685395658473,0.092504836675,0.262160628986607,0.006087476675,0.21963641184375,0.679961735367537,1.05627213589541,4,"TRS",0.5,1,"Majority",1.45785,-0.417130203796018,7.700000048,"2000",2.14776854768471,0,2.06453142414665,-0.201190607181166,1.42306323649567,5.3093070810839,-0.743101501128133,0.830497764148916,0.922,0.93,0.694310606205372,0.579809196105846,0.990091437581643,0.982138493824304
2010,"Brazil","President",1.54419672614121,6.15985217742816,2.14776854768471,6.29685395658473,0.118363572090625,0.260914051077567,0.006087476675,0.21963641184375,1.21686610404822,2.56429055834833,4,"TRS",0.5,1,"Majority",2.693125,-0.417543249218878,8.100000143,"2010",2.14776854768471,0,1.86334081696548,-0.31914409082427,0.679961735367537,1.05627213589541,0.536904368680683,-0.743101501128133,0.597,0.553,0.536413062167121,0.405218105002733,0.583232301579042,0.337988990958678
2011,"Brazil","President",1.10709915167384,6.21628913861791,2.14776854768471,6.29685395658473,0.132655677783333,0.244661682181547,0.006087476675,0.21963641184375,0.754494282198334,1.35059994078199,4,"TRS",0.5,1,"Majority",4.708535,-0.416413828140747,7.299999952,"2010",2.14776854768471,0,1.54419672614121,-0.437097574467373,1.21686610404822,2.56429055834833,-0.462371821849886,0.536904368680683,0.781,0.756,0.901090087302084,0.517892555004845,0.998817889689132,0.900203353940665
2012,"Brazil","President",0.552048093563361,6.32506223433036,2.14776854768471,6.29685395658473,0.135381153753125,0.213403522298549,0.006087476675,0.21963641184375,0.59043916751781,3.30797810346074,4,"TRS",0.5,1,"Majority",1.945358,-0.416181490090388,6.399999857,"2010",2.14776854768471,0,1.10709915167384,-0.555051058110477,0.754494282198334,1.35059994078199,-0.164055114680524,-0.462371821849886,0.686,0.608,0.831638047050744,0.417837610348755,0.959734408726571,0.51296635608352
2013,"Brazil","President",-0.120956448190219,6.48889997145412,-0.120956448190219,6.48889997145412,0.12654,0.167139571428571,0.12654,0.167139571428571,-0.225840272791999,2.6573348771987,4,"TRS",0.5,1,"Majority",1.522498,-0.416465458818604,6.2999999525,"2010",2.14776854768471,-2.26872499587493,0.552048093563361,-0.673004541753579,0.59043916751781,3.30797810346074,-0.816279440309809,-0.164055114680524,0.8,0.822,0.584318430421061,0.584318430421061,0.965525932015595,0.943243874481436
2003,"Brazil","Senator",1.10963410641266,0.342333993883793,1.10963410641266,0.342333993883793,-0.3055468,-0.0454815142857143,-0.3055468,-0.0454815142857143,0.559089680260919,2.37154813034345,5,"MNTV",0,2,"Plurality",0.638308,-0.409004825868207,9.400000095,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
